mean_loss,accuracy,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,neg_mean_loss,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,experiment_tag,config.epochs,config.batch_size,config.criterion,config.starter,config.activation,config.optimizer,config.lr
0.7769124507904053,0.545,0.020528793334960938,True,,,120,-0.7769124507904053,648eb91f134840a6a90cf9e5199af4cd,2021-07-07_07-48-30,1625624310,4.7370765209198,241690,ranugad,192.168.1.10,4.7370765209198,0,120,"0_activation=LeakyReLU(negative_slope=0.01),batch_size=16,criterion=<class 'torch.nn.modules.loss.BCELoss'>,epochs=12,lr=0.001,optimizer=<class 'torch.optim.adam.Adam'>,starter=32",12,16,<class 'torch.nn.modules.loss.BCELoss'>,32,LeakyReLU(negative_slope=0.01),<class 'torch.optim.adam.Adam'>,0.001
0.6085339784622192,0.5,0.023458003997802734,True,,,120,-0.6085339784622192,e842a3c2a44b46cdb806be8aa20f178e,2021-07-07_07-48-38,1625624318,7.191406011581421,241686,ranugad,192.168.1.10,7.191406011581421,0,120,"1_activation=PReLU(num_parameters=1),batch_size=16,criterion=<class 'torch.nn.modules.loss.BCELoss'>,epochs=12,lr=0.001,optimizer=<class 'torch.optim.adam.Adam'>,starter=32",12,16,<class 'torch.nn.modules.loss.BCELoss'>,32,PReLU(num_parameters=1),<class 'torch.optim.adam.Adam'>,0.001
0.6903014183044434,0.591,0.021233320236206055,True,,,120,-0.6903014183044434,d1a2717e7f31476f9e8d78cac02046f1,2021-07-07_07-48-44,1625624324,4.895625352859497,241687,ranugad,192.168.1.10,4.895625352859497,0,120,"2_activation=ReLU(),batch_size=16,criterion=<class 'torch.nn.modules.loss.BCELoss'>,epochs=12,lr=0.001,optimizer=<class 'torch.optim.adam.Adam'>,starter=32",12,16,<class 'torch.nn.modules.loss.BCELoss'>,32,ReLU(),<class 'torch.optim.adam.Adam'>,0.001
0.676932156085968,0.455,0.022184133529663086,True,,,120,-0.676932156085968,1fd1fd58b4cd4452b1f9440852a473aa,2021-07-07_07-48-50,1625624330,4.7395594120025635,241693,ranugad,192.168.1.10,4.7395594120025635,0,120,"3_activation=ReLU6(),batch_size=16,criterion=<class 'torch.nn.modules.loss.BCELoss'>,epochs=12,lr=0.001,optimizer=<class 'torch.optim.adam.Adam'>,starter=32",12,16,<class 'torch.nn.modules.loss.BCELoss'>,32,ReLU6(),<class 'torch.optim.adam.Adam'>,0.001
0.6269551515579224,0.636,0.021500587463378906,True,,,120,-0.6269551515579224,e20457d76ad440bcb3b887b88d19d0ab,2021-07-07_07-48-56,1625624336,4.872550964355469,241688,ranugad,192.168.1.10,4.872550964355469,0,120,"4_activation=RReLU(lower=0.125, upper=0.3333333333333333),batch_size=16,criterion=<class 'torch.nn.modules.loss.BCELoss'>,epochs=12,lr=0.001,optimizer=<class 'torch.optim.adam.Adam'>,starter=32",12,16,<class 'torch.nn.modules.loss.BCELoss'>,32,"RReLU(lower=0.125, upper=0.3333333333333333)",<class 'torch.optim.adam.Adam'>,0.001
0.6840533018112183,0.5,0.021040678024291992,True,,,120,-0.6840533018112183,3c215c86fddd4a34afa410a0e0f9ba16,2021-07-07_07-49-02,1625624342,4.688737154006958,241689,ranugad,192.168.1.10,4.688737154006958,0,120,"5_activation=ELU(alpha=1.0),batch_size=16,criterion=<class 'torch.nn.modules.loss.BCELoss'>,epochs=12,lr=0.001,optimizer=<class 'torch.optim.adam.Adam'>,starter=32",12,16,<class 'torch.nn.modules.loss.BCELoss'>,32,ELU(alpha=1.0),<class 'torch.optim.adam.Adam'>,0.001
0.5711525678634644,0.682,0.021212339401245117,True,,,120,-0.5711525678634644,952b07df95ad4e0e8247e805c25ab623,2021-07-07_07-49-08,1625624348,4.57604718208313,242722,ranugad,192.168.1.10,4.57604718208313,0,120,"6_activation=SiLU(),batch_size=16,criterion=<class 'torch.nn.modules.loss.BCELoss'>,epochs=12,lr=0.001,optimizer=<class 'torch.optim.adam.Adam'>,starter=32",12,16,<class 'torch.nn.modules.loss.BCELoss'>,32,SiLU(),<class 'torch.optim.adam.Adam'>,0.001
0.5291537046432495,0.682,0.020821332931518555,True,,,60,-0.5291537046432495,e984533b28994c4aa3396e17f9f70e56,2021-07-07_07-49-12,1625624352,3.375325918197632,242859,ranugad,192.168.1.10,3.375325918197632,0,60,"7_activation=LeakyReLU(negative_slope=0.01),batch_size=32,criterion=<class 'torch.nn.modules.loss.BCELoss'>,epochs=12,lr=0.001,optimizer=<class 'torch.optim.adam.Adam'>,starter=32",12,32,<class 'torch.nn.modules.loss.BCELoss'>,32,LeakyReLU(negative_slope=0.01),<class 'torch.optim.adam.Adam'>,0.001
0.6490812301635742,0.545,0.02282571792602539,True,,,60,-0.6490812301635742,47d6cf9dac6d49f2b6c41508815d9591,2021-07-07_07-49-17,1625624357,3.468285083770752,242976,ranugad,192.168.1.10,3.468285083770752,0,60,"8_activation=PReLU(num_parameters=1),batch_size=32,criterion=<class 'torch.nn.modules.loss.BCELoss'>,epochs=12,lr=0.001,optimizer=<class 'torch.optim.adam.Adam'>,starter=32",12,32,<class 'torch.nn.modules.loss.BCELoss'>,32,PReLU(num_parameters=1),<class 'torch.optim.adam.Adam'>,0.001
0.569222092628479,0.591,0.021542787551879883,True,,,60,-0.569222092628479,5fdb13acfd3d42d49b9b4901e27232cc,2021-07-07_07-49-22,1625624362,3.380328893661499,243118,ranugad,192.168.1.10,3.380328893661499,0,60,"9_activation=ReLU(),batch_size=32,criterion=<class 'torch.nn.modules.loss.BCELoss'>,epochs=12,lr=0.001,optimizer=<class 'torch.optim.adam.Adam'>,starter=32",12,32,<class 'torch.nn.modules.loss.BCELoss'>,32,ReLU(),<class 'torch.optim.adam.Adam'>,0.001
0.5375456809997559,0.455,0.021508455276489258,True,,,60,-0.5375456809997559,7ca43e219c5044489a0abedef350101f,2021-07-07_07-49-26,1625624366,3.263737678527832,243233,ranugad,192.168.1.10,3.263737678527832,0,60,"10_activation=ReLU6(),batch_size=32,criterion=<class 'torch.nn.modules.loss.BCELoss'>,epochs=12,lr=0.001,optimizer=<class 'torch.optim.adam.Adam'>,starter=32",12,32,<class 'torch.nn.modules.loss.BCELoss'>,32,ReLU6(),<class 'torch.optim.adam.Adam'>,0.001
0.7457816004753113,0.545,0.02306056022644043,True,,,60,-0.7457816004753113,5c7685b41c2c4bc9a0788deddb148955,2021-07-07_07-49-31,1625624371,3.4101312160491943,243272,ranugad,192.168.1.10,3.4101312160491943,0,60,"11_activation=RReLU(lower=0.125, upper=0.3333333333333333),batch_size=32,criterion=<class 'torch.nn.modules.loss.BCELoss'>,epochs=12,lr=0.001,optimizer=<class 'torch.optim.adam.Adam'>,starter=32",12,32,<class 'torch.nn.modules.loss.BCELoss'>,32,"RReLU(lower=0.125, upper=0.3333333333333333)",<class 'torch.optim.adam.Adam'>,0.001
0.7153985500335693,0.545,0.02116537094116211,True,,,60,-0.7153985500335693,873b6ac2a76d4454a18d556db8e55bdf,2021-07-07_07-49-36,1625624376,3.318828582763672,243397,ranugad,192.168.1.10,3.318828582763672,0,60,"12_activation=ELU(alpha=1.0),batch_size=32,criterion=<class 'torch.nn.modules.loss.BCELoss'>,epochs=12,lr=0.001,optimizer=<class 'torch.optim.adam.Adam'>,starter=32",12,32,<class 'torch.nn.modules.loss.BCELoss'>,32,ELU(alpha=1.0),<class 'torch.optim.adam.Adam'>,0.001
0.5943171977996826,0.5,0.021059036254882812,True,,,60,-0.5943171977996826,8946b94e76d84f22851513be16f1af6d,2021-07-07_07-49-40,1625624380,3.2698261737823486,243506,ranugad,192.168.1.10,3.2698261737823486,0,60,"13_activation=SiLU(),batch_size=32,criterion=<class 'torch.nn.modules.loss.BCELoss'>,epochs=12,lr=0.001,optimizer=<class 'torch.optim.adam.Adam'>,starter=32",12,32,<class 'torch.nn.modules.loss.BCELoss'>,32,SiLU(),<class 'torch.optim.adam.Adam'>,0.001
0.5088728666305542,0.455,0.021375656127929688,True,,,36,-0.5088728666305542,328a03722ee24acfb7b50cd8dc782668,2021-07-07_07-49-45,1625624385,2.8135623931884766,243619,ranugad,192.168.1.10,2.8135623931884766,0,36,"14_activation=LeakyReLU(negative_slope=0.01),batch_size=64,criterion=<class 'torch.nn.modules.loss.BCELoss'>,epochs=12,lr=0.001,optimizer=<class 'torch.optim.adam.Adam'>,starter=32",12,64,<class 'torch.nn.modules.loss.BCELoss'>,32,LeakyReLU(negative_slope=0.01),<class 'torch.optim.adam.Adam'>,0.001
0.6223472356796265,0.545,0.02708292007446289,True,,,36,-0.6223472356796265,0979f3b0df634728bd9f07d61e0ac0f3,2021-07-07_07-49-49,1625624389,2.880495309829712,243734,ranugad,192.168.1.10,2.880495309829712,0,36,"15_activation=PReLU(num_parameters=1),batch_size=64,criterion=<class 'torch.nn.modules.loss.BCELoss'>,epochs=12,lr=0.001,optimizer=<class 'torch.optim.adam.Adam'>,starter=32",12,64,<class 'torch.nn.modules.loss.BCELoss'>,32,PReLU(num_parameters=1),<class 'torch.optim.adam.Adam'>,0.001
0.5601526498794556,0.409,0.021757841110229492,True,,,36,-0.5601526498794556,989a3fd7371444dca1e9ac420fc1bb31,2021-07-07_07-49-53,1625624393,2.7857065200805664,243878,ranugad,192.168.1.10,2.7857065200805664,0,36,"16_activation=ReLU(),batch_size=64,criterion=<class 'torch.nn.modules.loss.BCELoss'>,epochs=12,lr=0.001,optimizer=<class 'torch.optim.adam.Adam'>,starter=32",12,64,<class 'torch.nn.modules.loss.BCELoss'>,32,ReLU(),<class 'torch.optim.adam.Adam'>,0.001
0.4888223111629486,0.5,0.0213165283203125,True,,,36,-0.4888223111629486,e8e4a48513dc487ba99b944df7fa3842,2021-07-07_07-49-57,1625624397,2.787830114364624,244001,ranugad,192.168.1.10,2.787830114364624,0,36,"17_activation=ReLU6(),batch_size=64,criterion=<class 'torch.nn.modules.loss.BCELoss'>,epochs=12,lr=0.001,optimizer=<class 'torch.optim.adam.Adam'>,starter=32",12,64,<class 'torch.nn.modules.loss.BCELoss'>,32,ReLU6(),<class 'torch.optim.adam.Adam'>,0.001
0.6554533243179321,0.5,0.026303768157958984,True,,,36,-0.6554533243179321,3dd430e9f0e14182872919c5fcb14539,2021-07-07_07-50-01,1625624401,2.818340539932251,244018,ranugad,192.168.1.10,2.818340539932251,0,36,"18_activation=RReLU(lower=0.125, upper=0.3333333333333333),batch_size=64,criterion=<class 'torch.nn.modules.loss.BCELoss'>,epochs=12,lr=0.001,optimizer=<class 'torch.optim.adam.Adam'>,starter=32",12,64,<class 'torch.nn.modules.loss.BCELoss'>,32,"RReLU(lower=0.125, upper=0.3333333333333333)",<class 'torch.optim.adam.Adam'>,0.001
0.5991126298904419,0.5,0.02141857147216797,True,,,36,-0.5991126298904419,e1f941c8c96a4ba09c9df947bf25259d,2021-07-07_07-50-05,1625624405,2.7566702365875244,244155,ranugad,192.168.1.10,2.7566702365875244,0,36,"19_activation=ELU(alpha=1.0),batch_size=64,criterion=<class 'torch.nn.modules.loss.BCELoss'>,epochs=12,lr=0.001,optimizer=<class 'torch.optim.adam.Adam'>,starter=32",12,64,<class 'torch.nn.modules.loss.BCELoss'>,32,ELU(alpha=1.0),<class 'torch.optim.adam.Adam'>,0.001
0.5549249649047852,0.5,0.021653413772583008,True,,,36,-0.5549249649047852,425eb415755d43e9a07817e0d385fd2c,2021-07-07_07-50-09,1625624409,2.84147047996521,244279,ranugad,192.168.1.10,2.84147047996521,0,36,"20_activation=SiLU(),batch_size=64,criterion=<class 'torch.nn.modules.loss.BCELoss'>,epochs=12,lr=0.001,optimizer=<class 'torch.optim.adam.Adam'>,starter=32",12,64,<class 'torch.nn.modules.loss.BCELoss'>,32,SiLU(),<class 'torch.optim.adam.Adam'>,0.001
0.3854064643383026,0.5,0.021503210067749023,True,,,24,-0.3854064643383026,392538417b8e4da9bc1f8d6ecb77a2e2,2021-07-07_07-50-13,1625624413,2.503887414932251,244433,ranugad,192.168.1.10,2.503887414932251,0,24,"21_activation=LeakyReLU(negative_slope=0.01),batch_size=128,criterion=<class 'torch.nn.modules.loss.BCELoss'>,epochs=12,lr=0.001,optimizer=<class 'torch.optim.adam.Adam'>,starter=32",12,128,<class 'torch.nn.modules.loss.BCELoss'>,32,LeakyReLU(negative_slope=0.01),<class 'torch.optim.adam.Adam'>,0.001
0.45687708258628845,0.545,0.025461435317993164,True,,,24,-0.45687708258628845,16898258cf8b49c2a923ee8018ae0401,2021-07-07_07-50-17,1625624417,2.5509746074676514,244679,ranugad,192.168.1.10,2.5509746074676514,0,24,"22_activation=PReLU(num_parameters=1),batch_size=128,criterion=<class 'torch.nn.modules.loss.BCELoss'>,epochs=12,lr=0.001,optimizer=<class 'torch.optim.adam.Adam'>,starter=32",12,128,<class 'torch.nn.modules.loss.BCELoss'>,32,PReLU(num_parameters=1),<class 'torch.optim.adam.Adam'>,0.001
0.39855092763900757,0.5,0.020734310150146484,True,,,24,-0.39855092763900757,c3b48c23a2b44976ad325a70a5112d66,2021-07-07_07-50-20,1625624420,2.5167906284332275,244683,ranugad,192.168.1.10,2.5167906284332275,0,24,"23_activation=ReLU(),batch_size=128,criterion=<class 'torch.nn.modules.loss.BCELoss'>,epochs=12,lr=0.001,optimizer=<class 'torch.optim.adam.Adam'>,starter=32",12,128,<class 'torch.nn.modules.loss.BCELoss'>,32,ReLU(),<class 'torch.optim.adam.Adam'>,0.001
0.49397915601730347,0.591,0.022032499313354492,True,,,24,-0.49397915601730347,f159f6bba7474951b5fa24bfc3bfd67d,2021-07-07_07-50-24,1625624424,2.49873948097229,244918,ranugad,192.168.1.10,2.49873948097229,0,24,"24_activation=ReLU6(),batch_size=128,criterion=<class 'torch.nn.modules.loss.BCELoss'>,epochs=12,lr=0.001,optimizer=<class 'torch.optim.adam.Adam'>,starter=32",12,128,<class 'torch.nn.modules.loss.BCELoss'>,32,ReLU6(),<class 'torch.optim.adam.Adam'>,0.001
0.5731522440910339,0.5,0.025542497634887695,True,,,24,-0.5731522440910339,fb4f2893e2ad4cdfba6358136ab41df8,2021-07-07_07-50-28,1625624428,2.5289595127105713,245099,ranugad,192.168.1.10,2.5289595127105713,0,24,"25_activation=RReLU(lower=0.125, upper=0.3333333333333333),batch_size=128,criterion=<class 'torch.nn.modules.loss.BCELoss'>,epochs=12,lr=0.001,optimizer=<class 'torch.optim.adam.Adam'>,starter=32",12,128,<class 'torch.nn.modules.loss.BCELoss'>,32,"RReLU(lower=0.125, upper=0.3333333333333333)",<class 'torch.optim.adam.Adam'>,0.001
0.5619021058082581,0.455,0.021424055099487305,True,,,24,-0.5619021058082581,421767c1005247238ca14b9f039fb896,2021-07-07_07-50-32,1625624432,2.543909788131714,245135,ranugad,192.168.1.10,2.543909788131714,0,24,"26_activation=ELU(alpha=1.0),batch_size=128,criterion=<class 'torch.nn.modules.loss.BCELoss'>,epochs=12,lr=0.001,optimizer=<class 'torch.optim.adam.Adam'>,starter=32",12,128,<class 'torch.nn.modules.loss.BCELoss'>,32,ELU(alpha=1.0),<class 'torch.optim.adam.Adam'>,0.001
0.3888399004936218,0.5,0.025916099548339844,True,,,24,-0.3888399004936218,b0bf1dcb6f5049fb8f59e086a961918f,2021-07-07_07-50-36,1625624436,2.4825103282928467,245247,ranugad,192.168.1.10,2.4825103282928467,0,24,"27_activation=SiLU(),batch_size=128,criterion=<class 'torch.nn.modules.loss.BCELoss'>,epochs=12,lr=0.001,optimizer=<class 'torch.optim.adam.Adam'>,starter=32",12,128,<class 'torch.nn.modules.loss.BCELoss'>,32,SiLU(),<class 'torch.optim.adam.Adam'>,0.001
0.6284769773483276,0.5,0.020960092544555664,True,,,12,-0.6284769773483276,096bcb63576e44798eadeb06d56c94fd,2021-07-07_07-50-39,1625624439,2.2268919944763184,245385,ranugad,192.168.1.10,2.2268919944763184,0,12,"28_activation=LeakyReLU(negative_slope=0.01),batch_size=256,criterion=<class 'torch.nn.modules.loss.BCELoss'>,epochs=12,lr=0.001,optimizer=<class 'torch.optim.adam.Adam'>,starter=32",12,256,<class 'torch.nn.modules.loss.BCELoss'>,32,LeakyReLU(negative_slope=0.01),<class 'torch.optim.adam.Adam'>,0.001
0.6536861062049866,0.5,0.027820110321044922,True,,,12,-0.6536861062049866,236a8f34dcce4e5c8b32be9254cbd356,2021-07-07_07-50-43,1625624443,2.298699378967285,245500,ranugad,192.168.1.10,2.298699378967285,0,12,"29_activation=PReLU(num_parameters=1),batch_size=256,criterion=<class 'torch.nn.modules.loss.BCELoss'>,epochs=12,lr=0.001,optimizer=<class 'torch.optim.adam.Adam'>,starter=32",12,256,<class 'torch.nn.modules.loss.BCELoss'>,32,PReLU(num_parameters=1),<class 'torch.optim.adam.Adam'>,0.001
0.5744627714157104,0.5,0.021590471267700195,True,,,12,-0.5744627714157104,5af047616feb4122aed154febb5d4589,2021-07-07_07-50-46,1625624446,2.2166080474853516,245541,ranugad,192.168.1.10,2.2166080474853516,0,12,"30_activation=ReLU(),batch_size=256,criterion=<class 'torch.nn.modules.loss.BCELoss'>,epochs=12,lr=0.001,optimizer=<class 'torch.optim.adam.Adam'>,starter=32",12,256,<class 'torch.nn.modules.loss.BCELoss'>,32,ReLU(),<class 'torch.optim.adam.Adam'>,0.001
0.6337249875068665,0.5,0.021480321884155273,True,,,12,-0.6337249875068665,782d14bc2cbf4263ad2d5cbbcdb0d4e5,2021-07-07_07-50-50,1625624450,2.2207541465759277,245558,ranugad,192.168.1.10,2.2207541465759277,0,12,"31_activation=ReLU6(),batch_size=256,criterion=<class 'torch.nn.modules.loss.BCELoss'>,epochs=12,lr=0.001,optimizer=<class 'torch.optim.adam.Adam'>,starter=32",12,256,<class 'torch.nn.modules.loss.BCELoss'>,32,ReLU6(),<class 'torch.optim.adam.Adam'>,0.001
0.6840028166770935,0.5,0.022653818130493164,True,,,12,-0.6840028166770935,2a7bafec9e3543a584a5a039c1a1c13b,2021-07-07_07-50-53,1625624453,2.2880754470825195,245798,ranugad,192.168.1.10,2.2880754470825195,0,12,"32_activation=RReLU(lower=0.125, upper=0.3333333333333333),batch_size=256,criterion=<class 'torch.nn.modules.loss.BCELoss'>,epochs=12,lr=0.001,optimizer=<class 'torch.optim.adam.Adam'>,starter=32",12,256,<class 'torch.nn.modules.loss.BCELoss'>,32,"RReLU(lower=0.125, upper=0.3333333333333333)",<class 'torch.optim.adam.Adam'>,0.001
0.6600618958473206,0.5,0.025308847427368164,True,,,12,-0.6600618958473206,837992b5fa344515b903382e796577d8,2021-07-07_07-50-57,1625624457,2.2246739864349365,245833,ranugad,192.168.1.10,2.2246739864349365,0,12,"33_activation=ELU(alpha=1.0),batch_size=256,criterion=<class 'torch.nn.modules.loss.BCELoss'>,epochs=12,lr=0.001,optimizer=<class 'torch.optim.adam.Adam'>,starter=32",12,256,<class 'torch.nn.modules.loss.BCELoss'>,32,ELU(alpha=1.0),<class 'torch.optim.adam.Adam'>,0.001
0.6220870018005371,0.5,0.021271228790283203,True,,,12,-0.6220870018005371,32b57b247a8d4f42af3536a9eda930b5,2021-07-07_07-51-00,1625624460,2.2235939502716064,245960,ranugad,192.168.1.10,2.2235939502716064,0,12,"34_activation=SiLU(),batch_size=256,criterion=<class 'torch.nn.modules.loss.BCELoss'>,epochs=12,lr=0.001,optimizer=<class 'torch.optim.adam.Adam'>,starter=32",12,256,<class 'torch.nn.modules.loss.BCELoss'>,32,SiLU(),<class 'torch.optim.adam.Adam'>,0.001
0.4827655553817749,0.591,0.020689725875854492,True,,,120,-0.4827655553817749,88794dd6c64c49b7bf1a9df0d82b27f7,2021-07-07_07-51-06,1625624466,4.668268918991089,246064,ranugad,192.168.1.10,4.668268918991089,0,120,"35_activation=LeakyReLU(negative_slope=0.01),batch_size=16,criterion=<class 'torch.nn.modules.loss.BCELoss'>,epochs=12,lr=0.0001,optimizer=<class 'torch.optim.adam.Adam'>,starter=32",12,16,<class 'torch.nn.modules.loss.BCELoss'>,32,LeakyReLU(negative_slope=0.01),<class 'torch.optim.adam.Adam'>,0.0001
0.6477543711662292,0.591,0.025639772415161133,True,,,120,-0.6477543711662292,ef2d4457a879437787ab590f81747768,2021-07-07_07-51-13,1625624473,5.002214193344116,246182,ranugad,192.168.1.10,5.002214193344116,0,120,"36_activation=PReLU(num_parameters=1),batch_size=16,criterion=<class 'torch.nn.modules.loss.BCELoss'>,epochs=12,lr=0.0001,optimizer=<class 'torch.optim.adam.Adam'>,starter=32",12,16,<class 'torch.nn.modules.loss.BCELoss'>,32,PReLU(num_parameters=1),<class 'torch.optim.adam.Adam'>,0.0001
0.4960905909538269,0.545,0.020771026611328125,True,,,120,-0.4960905909538269,e6a6a9a73f2d412397f7ab3bf4fe74a5,2021-07-07_07-51-19,1625624479,4.5720062255859375,246331,ranugad,192.168.1.10,4.5720062255859375,0,120,"37_activation=ReLU(),batch_size=16,criterion=<class 'torch.nn.modules.loss.BCELoss'>,epochs=12,lr=0.0001,optimizer=<class 'torch.optim.adam.Adam'>,starter=32",12,16,<class 'torch.nn.modules.loss.BCELoss'>,32,ReLU(),<class 'torch.optim.adam.Adam'>,0.0001
0.5020149946212769,0.545,0.021711349487304688,True,,,120,-0.5020149946212769,ae1a5fcaa13c4ed6aa04b081b4c2cbb8,2021-07-07_07-51-25,1625624485,4.679304361343384,246464,ranugad,192.168.1.10,4.679304361343384,0,120,"38_activation=ReLU6(),batch_size=16,criterion=<class 'torch.nn.modules.loss.BCELoss'>,epochs=12,lr=0.0001,optimizer=<class 'torch.optim.adam.Adam'>,starter=32",12,16,<class 'torch.nn.modules.loss.BCELoss'>,32,ReLU6(),<class 'torch.optim.adam.Adam'>,0.0001
0.6229330897331238,0.409,0.022455215454101562,True,,,120,-0.6229330897331238,df1eabc0d1054e48bb45ee377be4990d,2021-07-07_07-51-31,1625624491,4.727102041244507,246665,ranugad,192.168.1.10,4.727102041244507,0,120,"39_activation=RReLU(lower=0.125, upper=0.3333333333333333),batch_size=16,criterion=<class 'torch.nn.modules.loss.BCELoss'>,epochs=12,lr=0.0001,optimizer=<class 'torch.optim.adam.Adam'>,starter=32",12,16,<class 'torch.nn.modules.loss.BCELoss'>,32,"RReLU(lower=0.125, upper=0.3333333333333333)",<class 'torch.optim.adam.Adam'>,0.0001
0.612188994884491,0.5,0.021301984786987305,True,,,120,-0.612188994884491,53acc392522f4ad192c6e9df71906459,2021-07-07_07-51-37,1625624497,4.608253240585327,246797,ranugad,192.168.1.10,4.608253240585327,0,120,"40_activation=ELU(alpha=1.0),batch_size=16,criterion=<class 'torch.nn.modules.loss.BCELoss'>,epochs=12,lr=0.0001,optimizer=<class 'torch.optim.adam.Adam'>,starter=32",12,16,<class 'torch.nn.modules.loss.BCELoss'>,32,ELU(alpha=1.0),<class 'torch.optim.adam.Adam'>,0.0001
0.4958553910255432,0.636,0.02106618881225586,True,,,120,-0.4958553910255432,276fa57e36b845f88a7130b7caa799c5,2021-07-07_07-51-43,1625624503,4.657368898391724,246917,ranugad,192.168.1.10,4.657368898391724,0,120,"41_activation=SiLU(),batch_size=16,criterion=<class 'torch.nn.modules.loss.BCELoss'>,epochs=12,lr=0.0001,optimizer=<class 'torch.optim.adam.Adam'>,starter=32",12,16,<class 'torch.nn.modules.loss.BCELoss'>,32,SiLU(),<class 'torch.optim.adam.Adam'>,0.0001
0.5057291388511658,0.318,0.02139735221862793,True,,,60,-0.5057291388511658,834735c2ab854a4cacc25d0ed6bba838,2021-07-07_07-51-47,1625624507,3.311239719390869,247214,ranugad,192.168.1.10,3.311239719390869,0,60,"42_activation=LeakyReLU(negative_slope=0.01),batch_size=32,criterion=<class 'torch.nn.modules.loss.BCELoss'>,epochs=12,lr=0.0001,optimizer=<class 'torch.optim.adam.Adam'>,starter=32",12,32,<class 'torch.nn.modules.loss.BCELoss'>,32,LeakyReLU(negative_slope=0.01),<class 'torch.optim.adam.Adam'>,0.0001
0.5655344724655151,0.591,0.02644062042236328,True,,,60,-0.5655344724655151,4f126b8ced10435fb52a87813bfe1e74,2021-07-07_07-51-52,1625624512,3.474982261657715,247332,ranugad,192.168.1.10,3.474982261657715,0,60,"43_activation=PReLU(num_parameters=1),batch_size=32,criterion=<class 'torch.nn.modules.loss.BCELoss'>,epochs=12,lr=0.0001,optimizer=<class 'torch.optim.adam.Adam'>,starter=32",12,32,<class 'torch.nn.modules.loss.BCELoss'>,32,PReLU(num_parameters=1),<class 'torch.optim.adam.Adam'>,0.0001
0.5523161888122559,0.591,0.021579980850219727,True,,,60,-0.5523161888122559,a6a815955af1417294558e60af9bc0fe,2021-07-07_07-51-56,1625624516,3.2627365589141846,247460,ranugad,192.168.1.10,3.2627365589141846,0,60,"44_activation=ReLU(),batch_size=32,criterion=<class 'torch.nn.modules.loss.BCELoss'>,epochs=12,lr=0.0001,optimizer=<class 'torch.optim.adam.Adam'>,starter=32",12,32,<class 'torch.nn.modules.loss.BCELoss'>,32,ReLU(),<class 'torch.optim.adam.Adam'>,0.0001
0.5668002963066101,0.455,0.022751808166503906,True,,,60,-0.5668002963066101,3496a9346e8e42f1ab9235854c24b8cd,2021-07-07_07-52-01,1625624521,3.4906439781188965,247586,ranugad,192.168.1.10,3.4906439781188965,0,60,"45_activation=ReLU6(),batch_size=32,criterion=<class 'torch.nn.modules.loss.BCELoss'>,epochs=12,lr=0.0001,optimizer=<class 'torch.optim.adam.Adam'>,starter=32",12,32,<class 'torch.nn.modules.loss.BCELoss'>,32,ReLU6(),<class 'torch.optim.adam.Adam'>,0.0001
0.6410548686981201,0.545,0.025256633758544922,True,,,60,-0.6410548686981201,556b2f4fc68542b7a2c887e387ff25e3,2021-07-07_07-52-06,1625624526,3.599553108215332,247760,ranugad,192.168.1.10,3.599553108215332,0,60,"46_activation=RReLU(lower=0.125, upper=0.3333333333333333),batch_size=32,criterion=<class 'torch.nn.modules.loss.BCELoss'>,epochs=12,lr=0.0001,optimizer=<class 'torch.optim.adam.Adam'>,starter=32",12,32,<class 'torch.nn.modules.loss.BCELoss'>,32,"RReLU(lower=0.125, upper=0.3333333333333333)",<class 'torch.optim.adam.Adam'>,0.0001
0.5879902839660645,0.5,0.025064945220947266,True,,,60,-0.5879902839660645,535df21ec8894959bfa5e2f6d2fa81d3,2021-07-07_07-52-11,1625624531,3.5328705310821533,247985,ranugad,192.168.1.10,3.5328705310821533,0,60,"47_activation=ELU(alpha=1.0),batch_size=32,criterion=<class 'torch.nn.modules.loss.BCELoss'>,epochs=12,lr=0.0001,optimizer=<class 'torch.optim.adam.Adam'>,starter=32",12,32,<class 'torch.nn.modules.loss.BCELoss'>,32,ELU(alpha=1.0),<class 'torch.optim.adam.Adam'>,0.0001
0.5678627490997314,0.455,0.023281335830688477,True,,,60,-0.5678627490997314,5d8a298e51b742c8bace3e2466b490c6,2021-07-07_07-52-16,1625624536,3.4485292434692383,248295,ranugad,192.168.1.10,3.4485292434692383,0,60,"48_activation=SiLU(),batch_size=32,criterion=<class 'torch.nn.modules.loss.BCELoss'>,epochs=12,lr=0.0001,optimizer=<class 'torch.optim.adam.Adam'>,starter=32",12,32,<class 'torch.nn.modules.loss.BCELoss'>,32,SiLU(),<class 'torch.optim.adam.Adam'>,0.0001
0.4362078607082367,0.364,0.024222612380981445,True,,,36,-0.4362078607082367,1131f417446347d790d8c73cfd611f32,2021-07-07_07-52-20,1625624540,2.819878339767456,248536,ranugad,192.168.1.10,2.819878339767456,0,36,"49_activation=LeakyReLU(negative_slope=0.01),batch_size=64,criterion=<class 'torch.nn.modules.loss.BCELoss'>,epochs=12,lr=0.0001,optimizer=<class 'torch.optim.adam.Adam'>,starter=32",12,64,<class 'torch.nn.modules.loss.BCELoss'>,32,LeakyReLU(negative_slope=0.01),<class 'torch.optim.adam.Adam'>,0.0001
